   38476      0.00641862      0.00671321
   38477      0.00241521      0.00602759
   38479      0.00687908      0.00564946
   38480      0.00474654      0.00655964
   38483       0.0054536      0.00579496
   38484      0.00687902      0.00644372
   38485       0.0120425      0.00539053
   38486       0.0137563      0.00598405
   38487      0.00427711      0.00586553
   38488       0.0128231      0.00977801
   38489      0.00675333      0.00585323
   38490      0.00401165      0.00729949
   38491       0.0140822      0.00600693
   38492      0.00301762      0.00623003
   38493       0.0129423      0.00569449
   38494     -0.00386602      0.00516198
   38495      0.00525546      0.00581622
   38497      0.00841999      0.00510058
   38498        0.012543       0.0049512
   38499      0.00304059      0.00501853
   38500     -0.00226566      0.00726002
   38501       0.0113674       0.0123441
   38507      0.00325013      0.00515599
   38508    -0.000267401      0.00552844
   38509      0.00793893      0.00522424
   38510       0.0221095      0.00485057
   38511      0.00226449      0.00653508
   38512      0.00677601      0.00499493
   38513      0.00997257      0.00504504
   38514     -0.00723077      0.00842421
   38515      0.00676626      0.00540438
   38516      0.00542973      0.00636171
   38517      0.00416988      0.00498717
   38518     -0.00282424      0.00483754
   38519      0.00414213      0.00573537
   38520       0.0136981      0.00601484
   38521      0.00840143      0.00556749
   38522      0.00507073      0.00538272
   38523       0.0113939       0.0052154
   38524      0.00976729      0.00497933
   38525      0.00208233      0.00506967
   38526      0.00535891      0.00527034
   38527    -1.58981e-05      0.00915414
   38528      0.00571106      0.00497128
   38529      0.00373581      0.00476363
   38530      0.00430206      0.00499529
   38531       0.0125258      0.00685052
   38534       0.0111779       0.0050419
   38536      0.00238842      0.00713228
   38537      0.00999552      0.00582721
   38538     -0.00364315      0.00595762
   38539     0.000283643      0.00492076
   38540       0.0144787      0.00538187
   38541       0.0114829      0.00692992
   38542       0.0118722       0.0061358
   38543      0.00663806      0.00463359
   38544      0.00372575      0.00481566
   38545     -0.00594653      0.00648305
   38548      0.00301924      0.00500488
   38549      0.00530333      0.00496546
   38550      0.00673817      0.00534355
   38551      0.00920698      0.00510426
   38552      0.00530818      0.00536109
   38553       0.0123558      0.00635774
   38554       0.0202612      0.00946458
   38558       0.0137768      0.00831845
   38560      0.00897984       0.0050351
   38561      0.00301315      0.00502056
   38562      0.00655301      0.00434609
   38563      -0.0016279      0.00843126
   38568     -0.00767252       0.0123775
   38571     1.90377e-07      0.00634919
   38572     -0.00231863      0.00604602
   38573      0.00526453      0.00602606
   38574      0.00637582      0.00601056
   38575       0.0119212      0.00652878
   38576     -0.00581975      0.00575596
   38577      -0.0055682      0.00606231
   38578      0.00492432      0.00595905
   38579     -0.00242672        0.010496
   38580     -0.00127081      0.00588104
   38581      -0.0161739      0.00916867
   38582      0.00522532      0.00765512
   38583      0.00965359      0.00493386
   38584      0.00430076       0.0043515
   38585       0.0103392      0.00558704
   38587       0.0288021       0.0131529
   38588       0.0169113       0.0198182
   38590       0.0325647       0.0206175
   38596     -0.00537327      0.00588369
   38597       0.0195528      0.00619514
   38598      0.00738522       0.0112455
   38600      0.00535512      0.00545053
   38601      0.00801501      0.00516344
   38602       0.0098071      0.00495001
   38603      0.00622822      0.00488961
   38604      0.00720102      0.00492081
   38606      0.00733335       0.0048268
   38607      0.00367775      0.00506214
   38608      0.00960687      0.00515904
   38609       0.0033672      0.00594921
   38610       0.0158859      0.00612304
   38611      0.00888907      0.00594627
   38612    -0.000710844      0.00583625
   38613      0.00296004      0.00598797
   38614      0.00480904      0.00544341
   38616       0.0120983      0.00583739
   38617      0.00134857      0.00656773
   38618      0.00563034      0.00561981
   38619       0.0139305      0.00599695
   38620      0.00615393      0.00576806
   38621       0.0169438      0.00828651
   38622       0.0109062      0.00598389
   38623       0.0196515      0.00575095
   38624       0.0144418        0.006273
   38625    -0.000580925      0.00563199
   38626      0.00538828        0.005468
   38627       0.0163604      0.00574931
   38628       0.0096189      0.00632099
   38629      0.00426237       0.0059839
   38630      0.00194794      0.00575266
   38631       0.0157204      0.00597526
   38632      0.00884054      0.00596431
   38633      0.00744423      0.00646236
   38634      0.00185078      0.00540473
   38635      0.00583376      0.00626741
   38636       0.0192812      0.00762572
   38637       0.0126608      0.00611972
   38638      0.00459796      0.00615946
   38639       0.0027262      0.00982502
   38640       0.0088265      0.00612434
   38641      -0.0011174      0.00590216
   38642    -1.73259e-05      0.00591683
   38645        0.009277      0.00587355
   38646      0.00552451      0.00559414
   38648      0.00604464      0.00535807
   38649       0.0177024      0.00559521
   38650       0.0120635      0.00633861
   38651      0.00401339      0.00608981
   38652      0.00490518      0.00651088
   38653        0.012667      0.00618365
   38654     -0.00534101      0.00731504
   38655       0.0115555      0.00762088
   38656      0.00302811      0.00631621
   38658       0.0913466        0.124472
   38659      -0.0212039       0.0949615
   38660        0.219601        0.197988
   38661       -0.178081        0.271421
   38662     -0.00889655       0.0977968
   38663       -0.118084        0.112659
   38664        0.136001        0.100016
   38665       -0.110547       0.0880069
   38666      -0.0351717       0.0861521
   38667      -0.0497211       0.0900483
   38668      -0.0446927       0.0911512
   38670     -0.00660943      0.00939278
   38671       0.0039355       0.0101834
   38672      0.00131546      0.00547304
   38673       0.0103298      0.00754048
   38674      0.00606048      0.00595098
   38675       0.0154436      0.00874498
   38676        0.010771      0.00696237
   38677      0.00336273      0.00690934
   38681      0.00110897      0.00907204
   38682       0.0127125      0.00796781
   38684      0.00959932      0.00854267
   38685       0.0102189      0.00845688
   38686       0.0103592      0.00729534
   38687       0.0271855      0.00889935
   38689     -0.00898649      0.00873059
   38690      0.00286968      0.00658491
   38691       0.0139697      0.00611963
   38692       0.0109876       0.0063663
   38693       0.0214753      0.00595857
   38694       0.0228908      0.00594142
   38696      0.00308929      0.00621864
   38697       0.0109095      0.00618656
   38698      0.00522498      0.00586259
   38699      0.00697307      0.00619145
   38700      0.00652905      0.00599268
   38701     -0.00289473      0.00649942
   38702      0.00636779      0.00593718
   38703      0.00451886      0.00732043
